0,0000;-5,7181
0,0400;-5,7182
0,0800;-5,7183
0,1200;-5,7184
0,1600;-5,7184
0,2000;-5,7185
0,2400;-5,7186
0,2800;-5,7187
0,3200;-5,7188
0,3600;-5,7189
0,4000;-5,7190
0,4400;-5,7191
0,4800;-5,7191
0,5200;-5,7192
0,5600;-5,7193
0,6000;-5,7194
0,6400;-5,7195
0,6800;-5,7196
0,7200;-5,7197
0,7600;-5,7198
0,8000;-5,7199
0,8400;-5,7200
0,8800;-5,7201
0,9200;-5,7202
0,9600;-5,7203
1,0000;-5,7204
1,0400;-5,7205
1,0800;-5,7206
1,1200;-5,7207
1,1600;-5,7208
1,2000;-5,7209
1,2400;-5,7210
1,2800;-5,7211
1,3200;-5,7212
1,3600;-5,7213
1,4000;-5,7214
1,4400;-5,7215
1,4800;-5,7216
1,5200;-5,7217
1,5600;-5,7218
1,6000;-5,7219
1,6400;-5,7220
1,6800;-5,7220
1,7200;-5,7221
1,7600;-5,7222
1,8000;-5,7223
1,8400;-5,7224
1,8800;-5,7225
1,9200;-5,7226
1,9600;-5,7227
2,0000;-5,7228
2,0400;-5,7229
2,0800;-5,7230
2,1200;-5,7231
2,1600;-5,7232
2,2000;-5,7233
2,2400;-5,7234
2,2800;-5,7235
2,3200;-5,7236
2,3600;-5,7237
2,4000;-5,7238
2,4400;-5,7239
2,4800;-5,7240
2,5200;-5,7241
2,5600;-5,7242
2,6000;-5,7243
2,6400;-5,7244
2,6800;-5,7246
2,7200;-5,7247
2,7600;-5,7248
2,8000;-5,7249
2,8400;-5,7250
2,8800;-5,7251
2,9200;-5,7252
2,9600;-5,7253
3,0000;-5,7254
3,0400;-5,7255
3,0800;-5,7256
3,1200;-5,7257
3,1600;-5,7258
3,2000;-5,7259
3,2400;-5,7260
3,2800;-5,7261
3,3200;-5,7262
3,3600;-5,7263
3,4000;-5,7264
3,4400;-5,7265
3,4800;-5,7266
3,5200;-5,7267
3,5600;-5,7268
3,6000;-5,7269
3,6400;-5,7270
3,6800;-5,7270
3,7200;-5,7271
3,7600;-5,7272
3,8000;-5,7273
3,8400;-5,7274
3,8800;-5,7275
3,9200;-5,7276
3,9600;-5,7277
4,0000;-5,7277
4,0400;-5,7278
4,0800;-5,7279
4,1200;-5,7280
4,1600;-5,7281
4,2000;-5,7282
4,2400;-5,7282
4,2800;-5,7283
4,3200;-5,7284
4,3600;-5,7285
4,4000;-5,7285
4,4400;-5,7286
4,4800;-5,7287
4,5200;-5,7288
4,5600;-5,7289
4,6000;-5,7289
4,6400;-5,7290
4,6800;-5,7291
4,7200;-5,7292
4,7600;-5,7293
4,8000;-5,7293
4,8400;-5,7294
4,8800;-5,7295
4,9200;-5,7296
4,9600;-5,7296
5,0000;-5,7297
5,0400;-5,7298
5,0800;-5,7298
5,1200;-5,7299
5,1600;-5,7300
5,2000;-5,7301
5,2400;-5,7301
5,2800;-5,7302
5,3200;-5,7303
5,3600;-5,7303
5,4000;-5,7304
5,4400;-5,7305
5,4800;-5,7305
5,5200;-5,7306
5,5600;-5,7307
5,6000;-5,7307
5,6400;-5,7308
5,6800;-5,7309
5,7200;-5,7309
5,7600;-5,7310
5,8000;-5,7310
5,8400;-5,7311
5,8800;-5,7311
5,9200;-5,7312
5,9600;-5,7312
6,0000;-5,7313
6,0400;-5,7314
6,0800;-5,7314
6,1200;-5,7315
6,1600;-5,7315
6,2000;-5,7316
6,2400;-5,7316
6,2800;-5,7317
6,3200;-5,7317
6,3600;-5,7318
6,4000;-5,7318
6,4400;-5,7319
6,4800;-5,7319
6,5200;-5,7319
6,5600;-5,7320
6,6000;-5,7320
6,6400;-5,7320
6,6800;-5,7321
6,7200;-5,7321
6,7600;-5,7322
6,8000;-5,7322
6,8400;-5,7322
6,8800;-5,7322
6,9200;-5,7323
6,9600;-5,7323
7,0000;-5,7323
7,0400;-5,7324
7,0800;-5,7324
7,1200;-5,7324
7,1600;-5,7324
7,2000;-5,7324
7,2400;-5,7325
7,2800;-5,7325
7,3200;-5,7325
7,3600;-5,7325
7,4000;-5,7325
7,4400;-5,7325
7,4800;-5,7325
7,5200;-5,7325
7,5600;-5,7325
7,6000;-5,7325
7,6400;-5,7325
7,6800;-5,7325
7,7200;-5,7325
7,7600;-5,7325
7,8000;-5,7325
7,8400;-5,7325
7,8800;-5,7325
7,9200;-5,7324
7,9600;-5,7324
8,0000;-5,7324
8,0400;-5,7324
8,0800;-5,7324
8,1200;-5,7324
8,1600;-5,7323
8,2000;-5,7323
8,2400;-5,7323
8,2800;-5,7323
8,3200;-5,7323
8,3600;-5,7322
8,4000;-5,7322
8,4400;-5,7322
8,4800;-5,7322
8,5200;-5,7321
8,5600;-5,7321
8,6000;-5,7321
8,6400;-5,7321
8,6800;-5,7321
8,7200;-5,7320
8,7600;-5,7320
8,8000;-5,7320
8,8400;-5,7320
8,8800;-5,7319
8,9200;-5,7319
8,9600;-5,7319
9,0000;-5,7319
9,0400;-5,7319
9,0800;-5,7318
9,1200;-5,7318
9,1600;-5,7318
9,2000;-5,7318
9,2400;-5,7318
9,2800;-5,7318
9,3200;-5,7317
9,3600;-5,7317
9,4000;-5,7317
9,4400;-5,7317
9,4800;-5,7316
9,5200;-5,7316
9,5600;-5,7316
9,6000;-5,7316
9,6400;-5,7315
9,6800;-5,7315
9,7200;-5,7315
9,7600;-5,7315
9,8000;-5,7314
9,8400;-5,7314
9,8800;-5,7314
9,9200;-5,7313
9,9600;-5,7313
10,0000;-5,7312
10,0400;-5,7312
10,0800;-5,7312
10,1200;-5,7311
10,1600;-5,7311
10,2000;-5,7310
10,2400;-5,7310
10,2800;-5,7310
10,3200;-5,7309
10,3600;-5,7309
10,4000;-5,7308
10,4400;-5,7308
10,4800;-5,7307
10,5200;-5,7307
10,5600;-5,7306
10,6000;-5,7306
10,6400;-5,7305
10,6800;-5,7305
10,7200;-5,7304
10,7600;-5,7304
10,8000;-5,7304
10,8400;-5,7303
10,8800;-5,7303
10,9200;-5,7302
10,9600;-5,7302
11,0000;-5,7301
11,0400;-5,7301
11,0800;-5,7300
11,1200;-5,7300
11,1600;-5,7299
11,2000;-5,7299
11,2400;-5,7298
11,2800;-5,7298
11,3200;-5,7297
11,3600;-5,7297
11,4000;-5,7296
11,4400;-5,7296
11,4800;-5,7295
11,5200;-5,7295
11,5600;-5,7294
11,6000;-5,7293
11,6400;-5,7293
11,6800;-5,7292
11,7200;-5,7292
11,7600;-5,7291
11,8000;-5,7290
11,8400;-5,7290
11,8800;-5,7289
11,9200;-5,7288
11,9600;-5,7288
12,0000;-5,7287
12,0400;-5,7286
12,0800;-5,7286
12,1200;-5,7285
12,1600;-5,7284
12,2000;-5,7283
12,2400;-5,7283
12,2800;-5,7282
12,3200;-5,7281
12,3600;-5,7280
12,4000;-5,7279
12,4400;-5,7279
12,4800;-5,7278
12,5200;-5,7277
12,5600;-5,7276
12,6000;-5,7275
12,6400;-5,7274
12,6800;-5,7273
12,7200;-5,7272
12,7600;-5,7271
12,8000;-5,7270
12,8400;-5,7269
12,8800;-5,7268
12,9200;-5,7267
12,9600;-5,7266
13,0000;-5,7265
13,0400;-5,7264
13,0800;-5,7263
13,1200;-5,7262
13,1600;-5,7261
13,2000;-5,7259
13,2400;-5,7258
13,2800;-5,7257
13,3200;-5,7256
13,3600;-5,7255
13,4000;-5,7253
13,4400;-5,7252
13,4800;-5,7251
13,5200;-5,7250
13,5600;-5,7248
13,6000;-5,7247
13,6400;-5,7246
13,6800;-5,7244
13,7200;-5,7243
13,7600;-5,7242
13,8000;-5,7240
13,8400;-5,7239
13,8800;-5,7238
13,9200;-5,7236
13,9600;-5,7235
14,0000;-5,7234
14,0400;-5,7232
14,0800;-5,7231
14,1200;-5,7230
14,1600;-5,7228
14,2000;-5,7227
14,2400;-5,7225
14,2800;-5,7224
14,3200;-5,7223
14,3600;-5,7221
14,4000;-5,7220
14,4400;-5,7218
14,4800;-5,7217
14,5200;-5,7216
14,5600;-5,7214
14,6000;-5,7213
14,6400;-5,7212
14,6800;-5,7210
14,7200;-5,7209
14,7600;-5,7207
14,8000;-5,7206
14,8400;-5,7204
14,8800;-5,7203
14,9200;-5,7202
14,9600;-5,7200
15,0000;-5,7199
15,0400;-5,7197
15,0800;-5,7196
15,1200;-5,7195
15,1600;-5,7193
15,2000;-5,7192
15,2400;-5,7190
15,2800;-5,7189
15,3200;-5,7188
15,3600;-5,7186
15,4000;-5,7185
15,4400;-5,7183
15,4800;-5,7182
15,5200;-5,7180
15,5600;-5,7179
15,6000;-5,7177
15,6400;-5,7176
15,6800;-5,7174
15,7200;-5,7173
15,7600;-5,7171
15,8000;-5,7170
15,8400;-5,7168
15,8800;-5,7166
15,9200;-5,7165
15,9600;-5,7163
16,0000;-5,7161
16,0400;-5,7159
16,0800;-5,7158
16,1200;-5,7156
16,1600;-5,7154
16,2000;-5,7152
16,2400;-5,7150
16,2800;-5,7148
16,3200;-5,7146
16,3600;-5,7144
16,4000;-5,7142
16,4400;-5,7140
16,4800;-5,7138
16,5200;-5,7136
16,5600;-5,7134
16,6000;-5,7132
16,6400;-5,7130
16,6800;-5,7128
16,7200;-5,7126
16,7600;-5,7124
16,8000;-5,7122
16,8400;-5,7120
16,8800;-5,7118
16,9200;-5,7116
16,9600;-5,7114
17,0000;-5,7111
17,0400;-5,7109
17,0800;-5,7107
17,1200;-5,7105
17,1600;-5,7103
17,2000;-5,7100
17,2400;-5,7098
17,2800;-5,7096
17,3200;-5,7094
17,3600;-5,7092
17,4000;-5,7089
17,4400;-5,7087
17,4800;-5,7085
17,5200;-5,7083
17,5600;-5,7080
