0,0000;33,9726;0,0000
0,4000;33,9692;0,0000
0,8000;33,9702;0,0000
1,2000;33,9704;0,0000
1,6000;33,9694;0,0000
2,0000;33,9673;0,0000
2,4000;33,9671;0,0000
2,8000;33,9696;0,0000
3,2000;33,9698;0,0000
3,6000;33,9687;0,0000
4,0000;33,9666;0,0000
4,4000;33,9662;0,0000
4,8000;33,9634;0,0000
5,2000;33,9617;0,0000
5,6000;33,9633;0,0000
6,0000;33,9655;0,0000
6,4000;33,9659;0,0000
6,8000;33,9653;0,0000
7,2000;33,9655;0,0000
7,6000;33,9639;0,0000
8,0000;33,9639;0,0000
8,4000;33,9671;0,0000
8,8000;33,9655;0,0000
9,2000;33,9638;0,0000
9,6000;33,9643;0,0000
10,0000;33,9635;0,0000
10,4000;33,9642;0,0000
10,8000;33,9648;0,0000
11,2000;33,9650;0,0000
11,6000;33,9640;0,0000
12,0000;33,9621;0,0000
12,4000;33,9612;0,0000
12,8000;33,9618;0,0000
13,2000;33,9603;0,0000
13,6000;33,9594;0,0000
14,0000;33,9587;0,0000
14,4000;33,9598;0,0000
14,8000;33,9611;0,0000
15,2000;33,9612;0,0000
15,6000;33,9584;0,0000
16,0000;33,9580;0,0000
16,4000;33,9579;0,0000
16,8000;33,9574;0,0000
17,2000;33,9564;0,0000
17,6000;33,9576;0,0000
18,0000;33,9570;0,0000
18,4000;33,9578;0,0000
18,8000;33,9586;0,0000
19,2000;33,9591;0,0000
19,6000;33,9607;0,0000
20,0000;33,9600;0,0000
20,4000;33,9569;0,0000
20,8000;33,9563;0,0000
21,2000;33,9555;0,0000
21,6000;33,9562;0,0000
22,0000;33,9577;0,0000
22,4000;33,9589;0,0000
22,8000;33,9573;0,0000
23,2000;33,9557;0,0000
23,6000;33,9554;0,0000
24,0000;33,9561;0,0000
24,4000;33,9554;0,0000
24,8000;33,9545;0,0000
25,2000;33,9558;0,0000
25,6000;33,9542;0,0000
26,0000;33,9548;0,0000
26,4000;33,9551;0,0000
26,8000;33,9538;0,0000
27,2000;33,9614;0,0000
27,6000;33,9659;0,0000
28,0000;33,9636;0,0000
28,4000;33,9629;0,0000
28,8000;33,9609;0,0000
29,2000;33,9631;0,0000
29,6000;33,9645;0,0000
30,0000;33,9640;0,0000
30,4000;33,9653;0,0000
30,8000;33,9665;0,0000
31,2000;33,9653;0,0000
31,6000;33,9675;0,0000
32,0000;33,9678;0,0000
32,4000;33,9663;0,0000
32,8000;33,9678;0,0000
33,2000;33,9638;0,0000
33,6000;33,9669;0,0000
34,0000;33,9710;0,0000
34,4000;33,9724;0,0000
34,8000;33,9705;0,0000
35,2000;33,9754;0,0000
35,6000;33,9758;0,0000
36,0000;33,9762;0,0000
36,4000;33,9775;0,0000
36,8000;33,9772;0,0000
37,2000;33,9836;0,0000
37,6000;33,9817;0,0000
38,0000;33,9859;0,0000
38,4000;33,9864;0,0000
38,8000;33,9839;0,0000
39,2000;33,9837;0,0000
39,6000;33,9861;0,0000
40,0000;33,9880;0,0000
40,4000;33,9916;0,0000
40,8000;33,9917;0,0000
41,2000;33,9958;0,0000
41,6000;34,0003;0,0000
42,0000;34,0013;0,0000
42,4000;34,0037;0,0000
42,8000;33,9997;0,0000
43,2000;34,0044;0,0000
43,6000;34,0096;0,0000
44,0000;34,0119;0,0000
44,4000;34,0151;0,0000
44,8000;34,0185;0,0000
45,2000;34,0217;0,0000
45,6000;34,0257;0,0000
46,0000;34,0301;0,0000
46,4000;34,0286;0,0000
46,8000;34,0305;0,0000
47,2000;34,0340;0,0000
47,6000;34,0359;0,0000
48,0000;34,0393;0,0000
48,4000;34,0438;0,0000
48,8000;34,0454;0,0000
49,2000;34,0489;0,0000
49,6000;34,0499;0,0000
50,0000;34,0534;0,0000
50,4000;34,0576;0,0000
50,8000;34,0592;0,0000
51,2000;34,0599;0,0000
51,6000;34,0689;0,0000
52,0000;34,0749;0,0000
52,4000;34,0765;0,0000
52,8000;34,0789;0,0000
53,2000;34,0840;0,0000
53,6000;34,0841;0,0000
54,0000;34,0890;0,0000
54,4000;34,0952;0,0000
54,8000;34,0994;0,0000
55,2000;34,1001;0,0000
55,6000;34,0993;0,0000
56,0000;34,1035;0,0000
56,4000;34,1064;0,0000
56,8000;34,1120;0,0000
57,2000;34,1146;0,0000
57,6000;34,1191;0,0000
58,0000;34,1279;0,0000
58,4000;34,1351;0,0000
58,8000;34,1445;0,0000
59,2000;34,1587;0,0000
59,6000;34,2355;0,0000
60,0000;34,3074;0,0000
60,4000;34,3262;0,0000
60,8000;34,3400;0,0000
61,2000;34,3376;0,0000
61,6000;34,3392;0,0000
