0,0000;-5,7181
0,4000;-5,7190
0,8000;-5,7199
1,2000;-5,7209
1,6000;-5,7219
2,0000;-5,7228
2,4000;-5,7238
2,8000;-5,7249
3,2000;-5,7259
3,6000;-5,7269
4,0000;-5,7277
4,4000;-5,7285
4,8000;-5,7293
5,2000;-5,7301
5,6000;-5,7307
6,0000;-5,7313
6,4000;-5,7318
6,8000;-5,7322
7,2000;-5,7324
7,6000;-5,7325
8,0000;-5,7324
8,4000;-5,7322
8,8000;-5,7320
9,2000;-5,7318
9,6000;-5,7316
10,0000;-5,7312
10,4000;-5,7308
10,8000;-5,7304
11,2000;-5,7299
11,6000;-5,7293
12,0000;-5,7287
12,4000;-5,7279
12,8000;-5,7270
13,2000;-5,7259
13,6000;-5,7247
14,0000;-5,7234
14,4000;-5,7220
14,8000;-5,7206
15,2000;-5,7192
15,6000;-5,7177
16,0000;-5,7161
16,4000;-5,7142
16,8000;-5,7122
17,2000;-5,7100
17,6000;-5,7078
18,0000;-5,7056
18,4000;-5,7032
18,8000;-5,7008
19,2000;-5,6983
19,6000;-5,6957
20,0000;-5,6930
20,4000;-5,6902
20,8000;-5,6872
21,2000;-5,6841
21,6000;-5,6810
22,0000;-5,6778
22,4000;-5,6746
22,8000;-5,6714
23,2000;-5,6682
23,6000;-5,6649
24,0000;-5,6618
24,4000;-5,6588
24,8000;-5,6557
25,2000;-5,6526
25,6000;-5,6494
26,0000;-5,6460
26,4000;-5,6423
26,8000;-5,6385
27,2000;-5,6346
27,6000;-5,6307
28,0000;-5,6269
28,4000;-5,6230
28,8000;-5,6190
29,2000;-5,6149
29,6000;-5,6106
30,0000;-5,6062
30,4000;-5,6015
30,8000;-5,5967
31,2000;-5,5919
31,6000;-5,5868
32,0000;-5,5817
32,4000;-5,5766
32,8000;-5,5716
33,2000;-5,5666
33,6000;-5,5615
34,0000;-5,5561
34,4000;-5,5505
34,8000;-5,5450
35,2000;-5,5396
35,6000;-5,5340
36,0000;-5,5284
36,4000;-5,5229
36,8000;-5,5173
37,2000;-5,5120
37,6000;-5,5067
38,0000;-5,5015
38,4000;-5,4963
38,8000;-5,4913
39,2000;-5,4863
39,6000;-5,4815
40,0000;-5,4767
40,4000;-5,4722
40,8000;-5,4677
41,2000;-5,4634
41,6000;-5,4593
42,0000;-5,4551
42,4000;-5,4509
42,8000;-5,4468
43,2000;-5,4427
43,6000;-5,4386
44,0000;-5,4345
44,4000;-5,4306
44,8000;-5,4267
45,2000;-5,4229
45,6000;-5,4192
46,0000;-5,4157
46,4000;-5,4124
46,8000;-5,4091
47,2000;-5,4057
47,6000;-5,4024
48,0000;-5,3991
48,4000;-5,3959
48,8000;-5,3927
49,2000;-5,3895
49,6000;-5,3864
50,0000;-5,3832
50,4000;-5,3801
50,8000;-5,3770
51,2000;-5,3740
51,6000;-5,3709
52,0000;-5,3679
52,4000;-5,3649
52,8000;-5,3618
53,2000;-5,3588
53,6000;-5,3557
54,0000;-5,3527
54,4000;-5,3497
54,8000;-5,3467
55,2000;-5,3437
55,6000;-5,3406
56,0000;-5,3375
56,4000;-5,3342
56,8000;-5,3309
57,2000;-5,3276
57,6000;-5,3243
58,0000;-5,3210
58,4000;-5,3177
58,8000;-5,3145
59,2000;-5,3113
59,6000;-5,3081
60,0000;-5,3050
60,4000;-5,3021
60,8000;-5,2992
61,2000;-5,2964
61,6000;-5,2937
62,0000;-5,2910
62,4000;-5,2884
62,8000;-5,2859
63,2000;-5,2834
63,6000;-5,2809
64,0000;-5,2784
64,4000;-5,2761
64,8000;-5,2736
65,2000;-5,2712
65,6000;-5,2688
66,0000;-5,2665
66,4000;-5,2642
66,8000;-5,2620
67,2000;-5,2597
67,6000;-5,2575
68,0000;-5,2552
68,4000;-5,2529
68,8000;-5,2505
69,2000;-5,2481
69,6000;-5,2457
70,0000;-5,2432
70,4000;-5,2407
70,8000;-5,2382
71,2000;-5,2357
71,6000;-5,2333
72,0000;-5,2308
72,4000;-5,2282
72,8000;-5,2256
73,2000;-5,2228
73,6000;-5,2200
74,0000;-5,2171
74,4000;-5,2142
74,8000;-5,2111
75,2000;-5,2079
75,6000;-5,2047
76,0000;-5,2014
76,4000;-5,1980
76,8000;-5,1944
77,2000;-5,1908
77,6000;-5,1869
78,0000;-5,1829
78,4000;-5,1787
78,8000;-5,1744
79,2000;-5,1700
79,6000;-5,1654
80,0000;-5,1608
80,4000;-5,1560
80,8000;-5,1513
81,2000;-5,1464
81,6000;-5,1414
82,0000;-5,1363
82,4000;-5,1311
82,8000;-5,1258
83,2000;-5,1203
83,6000;-5,1148
84,0000;-5,1091
84,4000;-5,1034
84,8000;-5,0976
85,2000;-5,0916
85,6000;-5,0856
86,0000;-5,0795
86,4000;-5,0733
86,8000;-5,0671
87,2000;-5,0609
87,6000;-5,0548
88,0000;-5,0487
88,4000;-5,0425
88,8000;-5,0364
89,2000;-5,0304
89,6000;-5,0244
90,0000;-5,0184
90,4000;-5,0124
90,8000;-5,0065
91,2000;-5,0006
91,6000;-4,9947
92,0000;-4,9888
92,4000;-4,9830
92,8000;-4,9772
93,2000;-4,9715
93,6000;-4,9658
94,0000;-4,9601
94,4000;-4,9546
94,8000;-4,9490
95,2000;-4,9437
95,6000;-4,9383
96,0000;-4,9330
96,4000;-4,9277
96,8000;-4,9224
97,2000;-4,9172
97,6000;-4,9120
98,0000;-4,9068
98,4000;-4,9017
98,8000;-4,8967
99,2000;-4,8917
99,6000;-4,8868
100,0000;-4,8819
100,4000;-4,8771
100,8000;-4,8724
101,2000;-4,8677
101,6000;-4,8630
102,0000;-4,8584
102,4000;-4,8539
102,8000;-4,8494
103,2000;-4,8449
103,6000;-4,8405
104,0000;-4,8362
104,4000;-4,8318
104,8000;-4,8275
105,2000;-4,8233
105,6000;-4,8191
106,0000;-4,8149
106,4000;-4,8107
106,8000;-4,8066
107,2000;-4,8026
107,6000;-4,7985
108,0000;-4,7945
108,4000;-4,7906
108,8000;-4,7867
109,2000;-4,7829
109,6000;-4,7791
110,0000;-4,7754
110,4000;-4,7717
110,8000;-4,7680
111,2000;-4,7643
111,6000;-4,7607
112,0000;-4,7570
112,4000;-4,7534
112,8000;-4,7498
113,2000;-4,7463
113,6000;-4,7428
114,0000;-4,7393
114,4000;-4,7359
114,8000;-4,7326
115,2000;-4,7293
115,6000;-4,7260
116,0000;-4,7228
